,f1,f2,f3,f4,f5,f6,Stage
414,2.6804,9.7743,1.9127,0.64761,1.9127,0.0099443,3
415,2.7907,11.17,2.2824,0.66133,2.2824,0.010302,3
416,3.0155,8.4919,1.923,0.8426,1.923,0.012683,3
417,2.8444,10.29,2.048,0.71734,2.048,0.012888,3
418,0.32499,0.11152,0.05432,0.039424,0.05432,0.0033517,3
419,0.39479,0.1433,0.064288,0.044033,0.064288,0.0029492,3
420,0.32457,0.10854,0.05686,0.036206,0.05686,0.0031295,3
421,0.47154,0.15329,0.070856,0.05049,0.070856,0.0041404,3
422,0.41287,0.1269,0.061983,0.038227,0.061983,0.003252,3
423,0.63523,0.28363,0.12779,0.089962,0.12779,0.0040982,3
424,0.60097,0.22884,0.12414,0.073559,0.12414,0.0057063,3
425,0.27612,0.099084,0.061741,0.03722,0.061741,0.0031235,3
426,0.41591,0.13057,0.061236,0.042843,0.061236,0.0035914,3
427,0.48577,0.18452,0.085966,0.059969,0.085966,0.0035021,3
428,0.59004,0.28089,0.12914,0.088735,0.12914,0.0038485,3
429,0.7133,0.32598,0.16155,0.096199,0.16155,0.0069397,3
430,0.26485,0.096791,0.059093,0.03644,0.059093,0.0031596,3
431,0.35546,0.11129,0.052977,0.035634,0.052977,0.0030974,3
432,0.5177,0.2856,0.1131,0.07879,0.1131,0.003585,3
433,0.85955,0.36464,0.19258,0.11497,0.19258,0.0081272,3
434,0.74131,0.49436,0.1797,0.10297,0.1797,0.0076119,3
435,0.48569,0.15878,0.074744,0.040505,0.074744,0.0043306,3
436,0.32332,0.10588,0.049737,0.031347,0.049737,0.0028244,3
437,0.58469,0.41758,0.1411,0.0954,0.1411,0.0041376,3
438,0.81547,0.36252,0.18292,0.10703,0.18292,0.0079218,3
439,0.69312,0.35516,0.15239,0.086052,0.15239,0.0070821,3
440,0.29161,0.1093,0.056913,0.032539,0.056913,0.0032996,3
441,0.37856,0.16673,0.070414,0.041853,0.070414,0.0028846,3
442,0.44881,0.23468,0.09137,0.056484,0.09137,0.0032129,3
443,0.53441,0.32769,0.12004,0.075456,0.12004,0.0036771,3
444,0.82758,0.39298,0.19181,0.1063,0.19181,0.007818,3
445,0.72659,0.34321,0.16048,0.094349,0.16048,0.0076532,3
446,0.57926,0.25457,0.11959,0.069509,0.11959,0.0061732,3
447,0.3597,0.13685,0.070706,0.041402,0.070706,0.0039474,3
448,0.4987,0.24401,0.10057,0.060229,0.10057,0.0034413,3
449,0.58582,0.32363,0.12894,0.079422,0.12894,0.0038429,3
450,0.61858,0.34044,0.1415,0.088178,0.1415,0.0045836,3
451,0.7586,0.35105,0.16678,0.10199,0.16678,0.0083209,3
452,0.55989,0.23641,0.11411,0.074678,0.11411,0.0070398,3
453,0.49523,0.24236,0.10039,0.060437,0.10039,0.0033056,3
454,0.76743,0.31368,0.1547,0.093605,0.1547,0.0076584,3
455,0.58074,0.23936,0.11588,0.079056,0.11588,0.0074856,3
456,2.0201,0.66486,0.29695,0.21576,0.29695,0.021038,3
457,0.36765,0.12668,0.061973,0.041933,0.061973,0.0041649,3
458,0.54375,0.18079,0.088489,0.059803,0.088489,0.0062666,3
459,0.56175,0.18636,0.099096,0.064979,0.099096,0.0064497,3
460,2.2414,0.80782,0.43344,0.36872,0.43344,0.044029,3
461,2.9961,1.0433,0.59456,0.45556,0.59456,0.04399,3
462,2.7842,1.2724,0.97675,0.73833,0.97675,0.10475,3
463,0.31308,0.1029,0.057352,0.046195,0.057352,0.0063397,3
464,0.54681,0.18853,0.13205,0.11122,0.13205,0.015514,3
465,2.9309,1.34,0.78573,0.59453,0.78573,0.08337,3
466,3.55,1.264,0.70435,0.54183,0.70435,0.051413,3
467,3.0543,1.6286,1.3768,1.085,1.3768,0.1643,3
468,0.7334,0.19404,0.097501,0.075586,0.097501,0.0094344,3
469,0.13826,0.059885,0.033131,0.032562,0.033131,0.0031887,3
470,3.0555,1.3957,0.96302,0.67487,0.96302,0.13183,3
471,3.3576,1.502,0.8966,0.67537,0.8966,0.083971,3
472,2.8086,1.6315,1.4032,1.1307,1.4032,0.1664,3
473,2.0508,0.81579,0.46809,0.33038,0.46809,0.040678,3
474,0.16213,0.06669,0.039686,0.039581,0.039686,0.0041494,3
475,1.9249,0.86041,0.6016,0.44814,0.6016,0.080919,3
476,3.0991,1.5814,0.99233,0.76549,0.99233,0.097097,3
477,2.8085,1.7582,1.4311,1.1612,1.4311,0.16757,3
478,1.1319,0.67513,0.56527,0.44841,0.56527,0.07189,3
479,0.25727,0.11552,0.085692,0.064612,0.085692,0.007416,3
480,1.4192,0.70511,0.53271,0.40074,0.53271,0.058142,3
481,2.1306,1.0218,0.72993,0.55849,0.72993,0.078418,3
482,2.8721,1.6236,1.057,0.83354,1.057,0.10303,3
483,2.6908,1.7922,1.3893,1.1234,1.3893,0.15461,3
484,2.5247,1.7614,1.3914,1.1328,1.3914,0.16187,3
485,2.2484,1.6262,1.2652,1.0458,1.2652,0.14902,3
486,0.82314,0.44553,0.32167,0.22394,0.32167,0.02462,3
487,2.4893,1.3893,0.97963,0.71906,0.97963,0.076607,3
488,1.8951,1.0459,0.69403,0.52216,0.69403,0.04981,3
489,2.7076,1.9092,1.2846,0.97732,1.2846,0.11953,3
490,2.6645,2.1175,1.4486,1.0604,1.4486,0.1346,3
491,1.1404,0.69198,0.4803,0.3531,0.4803,0.035821,3
492,1.5224,1.0498,0.67729,0.51199,0.67729,0.059308,3
493,2.5843,1.9106,1.2613,0.94232,1.2613,0.11543,3
