,f1,f2,f3,f4,f5,f6,Stage
401,2.3822,2.181,1.9913,0.71872,1.9913,0.040445,2
402,1.5469,1.3448,1.2586,0.88531,1.2586,0.074084,2
403,1.0264,1.569,0.93959,0.35131,0.93959,0.030772,2
404,1.0685,1.7506,1.0199,0.35152,1.0199,0.029217,2
405,1.2344,2.0724,1.2013,0.3979,1.2013,0.032076,2
406,2.4993,2.41,1.3793,0.74655,1.3793,0.05207,2
407,2.1143,1.8363,1.6343,0.78537,1.6343,0.063779,2
408,2.194,1.9031,1.7201,0.85047,1.7201,0.075288,2
409,2.1698,1.8383,1.6554,0.87301,1.6554,0.082603,2
410,1.7692,1.4003,1.1555,0.83302,1.1555,0.091776,2
411,1.7317,1.3,1.0679,0.72816,1.0679,0.077643,2
412,1.5507,0.89631,0.86456,0.67826,0.86456,0.078288,2
413,2.7544,1.7914,1.5535,1.1439,1.5535,0.1377,2
414,2.7899,1.8392,1.6782,1.2604,1.6782,0.16612,2
415,1.4817,0.99421,0.94519,0.81052,0.94519,0.098098,2
416,2.636,1.9828,1.5123,1.2893,1.5123,0.1572,2
417,2.8681,1.8655,1.6749,1.2975,1.6749,0.17055,2
418,3.5962,2.0743,0.93651,0.64088,0.93651,0.01857,2
419,3.9098,2.465,1.052,0.69991,1.052,0.018932,2
420,3.9329,2.2456,0.94418,0.60678,0.94418,0.016041,2
421,3.3967,2.0402,0.99966,0.65165,0.99966,0.024549,2
422,3.7984,2.3248,1.0056,0.65912,1.0056,0.016397,2
423,4.2982,2.8142,1.0818,0.69735,1.0818,0.017333,2
424,4.2122,2.7798,0.9898,0.62558,0.9898,0.015283,2
425,2.8767,1.7975,0.78844,0.48854,0.78844,0.014502,2
426,2.6316,1.8318,0.89834,0.6522,0.89834,0.031293,2
427,4.2801,2.9232,1.228,0.76058,1.228,0.020368,2
428,3.0648,2.1123,0.75854,0.47533,0.75854,0.012107,2
429,4.4043,3.0886,1.0448,0.64361,1.0448,0.016678,2
430,2.5435,1.6276,0.70264,0.45194,0.70264,0.016067,2
431,1.8446,2.0133,1.9696,3.0752,1.9696,0.2044,2
432,3.7007,3.5763,1.2417,0.7208,1.2417,0.021156,2
433,4.4628,3.3557,1.1077,0.60974,1.1077,0.016915,2
434,3.7396,3.6214,0.99246,0.59029,0.99246,0.0165,2
435,2.5931,1.9869,0.74961,0.58449,0.74961,0.021993,2
436,2.5287,3.6531,1.2674,0.73281,1.2674,0.035618,2
437,3.6741,4.6903,1.468,0.7534,1.468,0.022595,2
438,3.9689,4.1039,1.2426,0.59359,1.2426,0.017718,2
439,3.8808,4.6664,1.1599,0.65457,1.1599,0.017959,2
440,2.5203,2.8471,0.76169,0.50931,0.76169,0.022771,2
441,2.6746,4.1664,1.5669,0.79613,1.5669,0.037006,2
442,0.63115,0.97881,0.32171,0.14771,0.32171,0.0051243,2
443,3.4963,5.3578,1.771,0.80279,1.771,0.027296,2
444,3.8136,4.4965,1.4515,0.62388,1.4515,0.018992,2
445,3.5798,5.1496,1.4313,0.68036,1.4313,0.020087,2
446,3.213,4.7026,1.2105,0.62113,1.2105,0.019615,2
447,3.0897,4.4811,1.1619,0.60755,1.1619,0.019393,2
448,3.3538,5.4537,2.223,0.98759,2.223,0.044057,2
449,3.3957,5.4724,2.1627,0.93161,2.1627,0.037507,2
450,3.4953,4.5618,1.7969,0.76756,1.7969,0.024163,2
451,3.7749,4.9082,1.6559,0.78288,1.6559,0.023314,2
452,4.3997,4.9759,1.5722,0.79802,1.5722,0.021335,2
453,3.223,4.2006,2.0937,1.0364,2.0937,0.068763,2
454,4.1441,4.2327,1.8854,0.97662,1.8854,0.046655,2
455,4.1167,4.7235,1.6728,0.83033,1.6728,0.025968,2
456,0.12842,0.21802,0.20096,0.49448,0.20096,1.1927,2
457,0.1127,0.22805,0.22175,0.53636,0.22175,1.1841,2
458,0.081089,0.15938,0.15626,0.43366,0.15626,1.1986,2
459,0.027528,0.04252,0.078088,0.23062,0.078088,1.2509,2
460,0.027522,0.1045,0.16338,0.49126,0.16338,1.2006,2
461,0.036248,0.19119,0.20681,0.60884,0.20681,1.1714,2
462,0.027019,0.14929,0.14974,0.48855,0.14974,1.185,2
463,0.016466,0.05797,0.097025,0.32195,0.097025,1.2255,2
464,0.020147,0.033463,0.065757,0.19758,0.065757,1.257,2
465,0.016213,0.093844,0.12365,0.38863,0.12365,1.2182,2
466,0.021156,0.12631,0.1687,0.52386,0.1687,1.1876,2
467,0.017569,0.15116,0.13069,0.4033,0.13069,1.1986,2
468,0.014404,0.054798,0.094388,0.31353,0.094388,1.2262,2
469,0.0082241,0.025625,0.050806,0.16169,0.050806,1.2632,2
470,0.013461,0.13799,0.12097,0.35841,0.12097,1.2196,2
471,0.016177,0.10068,0.13081,0.42994,0.13081,1.2004,2
472,0.014405,0.14541,0.12163,0.37027,0.12163,1.2107,2
473,0.0029721,0.030574,0.051549,0.14153,0.051549,1.2579,2
474,0.0058804,0.042333,0.064291,0.19251,0.064291,1.2554,2
475,0.012601,0.13531,0.11674,0.34184,0.11674,1.2228,2
476,0.015103,0.11151,0.13783,0.4322,0.13783,1.2013,2
477,0.01271,0.1442,0.13919,0.41413,0.13919,1.2006,2
478,0.0060328,0.061208,0.087703,0.25907,0.087703,1.2333,2
479,0.0061785,0.054913,0.079912,0.22663,0.079912,1.2469,2
480,0.0077012,0.077474,0.10155,0.27408,0.10155,1.2376,2
481,0.0082909,0.086441,0.11002,0.29474,0.11002,1.2344,2
482,0.0061729,0.05837,0.088094,0.27421,0.088094,1.2342,2
483,0.0084819,0.090663,0.11506,0.33713,0.11506,1.2221,2
484,0.0072759,0.076524,0.10786,0.312,0.10786,1.2299,2
485,0.0058705,0.051621,0.088181,0.27005,0.088181,1.2356,2
486,0.0040668,0.039345,0.065276,0.21977,0.065276,1.2481,2
487,0.0045369,0.043037,0.069864,0.23701,0.069864,1.2445,2
488,0.0051727,0.050692,0.077655,0.25744,0.077655,1.2415,2
489,0.0051507,0.045627,0.079497,0.25171,0.079497,1.2409,2
490,0.0051793,0.043761,0.079259,0.24667,0.079259,1.2409,2
491,0.0041468,0.040078,0.06657,0.22638,0.06657,1.247,2
492,0.0043171,0.037985,0.068182,0.22171,0.068182,1.2454,2
493,0.0047593,0.040615,0.074052,0.23433,0.074052,1.2432,2
494,1.7138,0.66123,0.3884,0.34579,0.3884,0.015836,2
495,0.6365,0.25152,0.14711,0.11376,0.14711,0.0064687,2
496,0.44249,0.17498,0.11508,0.10604,0.11508,0.0067197,2
497,2.125,0.81561,0.46208,0.41408,0.46208,0.019566,2
498,2.4482,0.91954,0.51255,0.4625,0.51255,0.018771,2
499,1.1635,0.45886,0.30538,0.29348,0.30538,0.021544,2
500,3.0772,1.1773,0.64845,0.61409,0.64845,0.026659,2
501,3.0538,1.1494,0.63005,0.56096,0.63005,0.023665,2
502,1.3012,0.55084,0.41383,0.4767,0.41383,0.039537,2
503,2.7375,1.0939,0.64628,0.58799,0.64628,0.026094,2
504,1.3065,0.65018,0.50226,0.47064,0.50226,0.046096,2
505,2.6812,1.1476,0.68638,0.61408,0.68638,0.02728,2
506,1.1098,0.5369,0.35595,0.28972,0.35595,0.02505,2
507,1.8905,0.90364,0.55455,0.4715,0.55455,0.026924,2
508,2.1692,1.0154,0.61301,0.51542,0.61301,0.023954,2
509,1.2431,0.56208,0.31959,0.21806,0.31959,0.016037,2
510,1.9399,0.87223,0.48229,0.33074,0.48229,0.018558,2
511,3.2094,1.5945,0.82056,0.65694,0.82056,0.029322,2
512,1.5413,0.62431,0.33005,0.22169,0.33005,0.015498,2
513,0.89673,0.38903,0.24741,0.19407,0.24741,0.013385,2
514,0.6853,0.30666,0.19656,0.16319,0.19656,0.011584,2
515,0.30619,0.151,0.10133,0.090907,0.10133,0.0067679,2
516,1.3196,0.60281,0.39718,0.34235,0.39718,0.026187,2
517,0.5123,0.26458,0.16536,0.16414,0.16536,0.01244,2
518,2.2132,0.95756,0.61853,0.53763,0.61853,0.027016,2
519,1.0494,0.50169,0.34735,0.31115,0.34735,0.020809,2
520,0.59498,0.3124,0.22407,0.29015,0.22407,0.023002,2
521,4.1806,2.01,1.3834,1.163,1.3834,0.05617,2
522,1.6363,0.83701,0.60038,0.53412,0.60038,0.031907,2
523,1.0297,0.68433,0.50592,0.61254,0.50592,0.048755,2
524,1.7725,0.92706,0.66247,0.51876,0.66247,0.025829,2
525,3.7684,2.0226,1.5176,1.274,1.5176,0.073431,2
526,3.0584,1.8556,1.4111,1.1685,1.4111,0.087469,2
527,2.4608,1.4586,1.1783,1.0015,1.1783,0.064275,2
528,3.8258,1.9445,1.3755,1.0916,1.3755,0.056994,2
529,3.6832,1.881,1.3729,1.106,1.3729,0.060862,2
530,2.492,1.264,0.88975,0.67296,0.88975,0.033586,2
531,3.3813,1.7163,1.2262,0.9829,1.2262,0.051775,2
532,2.1138,1.4716,0.60032,0.38913,0.60032,0.025891,2
533,2.9783,2.0382,0.78598,0.47501,0.78598,0.029813,2
534,4.1022,2.8702,1.1293,0.51234,1.1293,0.020765,2
535,2.4229,1.3214,0.94921,0.67601,0.94921,0.054327,2
536,3.5987,2.019,0.92597,0.53396,0.92597,0.034048,2
537,3.9252,2.6211,0.93307,0.51003,0.93307,0.030088,2
538,3.8545,2.365,1.021,0.46019,1.021,0.015771,2
539,3.2559,1.9476,0.98022,0.50055,0.98022,0.021197,2
540,1.9982,0.94072,0.7536,0.52086,0.7536,0.047163,2
541,3.3399,1.9357,0.9581,0.51865,0.9581,0.034714,2
542,3.7006,2.2276,0.90597,0.49206,0.90597,0.028988,2
543,3.6173,1.9169,0.97412,0.44825,0.97412,0.015867,2
544,2.41,1.1901,0.73726,0.43413,0.73726,0.025171,2
545,1.9516,2.1362,1.1272,0.83288,1.1272,0.085572,2
546,3.0654,4.1241,0.99843,0.52444,0.99843,0.032612,2
547,3.7804,2.1524,1.0025,0.46509,1.0025,0.01666,2
548,3.3652,1.8768,0.97577,0.45176,0.97577,0.016307,2
549,2.7685,1.8468,0.91802,0.54612,0.91802,0.037029,2
550,1.9243,3.5483,1.1676,0.6785,1.1676,0.057759,2
551,2.9115,4.8229,1.0472,0.54221,1.0472,0.03233,2
552,3.5987,2.1523,1.081,0.49373,1.081,0.017146,2
553,2.9841,2.7946,1.1238,0.49223,1.1238,0.017222,2
554,1.9052,2.9053,1.1143,0.51178,1.1143,0.027081,2
555,2.1326,4.1613,1.3602,0.73161,1.3602,0.061085,2
556,2.2142,4.2788,1.3644,0.72874,1.3644,0.059259,2
557,2.5448,4.3111,1.3429,0.64004,1.3429,0.044809,2
558,3.1733,3.2465,1.461,0.613,1.461,0.02092,2
559,2.6377,3.5863,1.5225,0.59644,1.5225,0.023599,2
560,2.3762,3.5951,1.4985,0.56869,1.4985,0.024043,2
561,2.0564,3.6172,1.5274,0.55213,1.5274,0.025059,2
562,2.1034,2.7463,1.5184,0.63931,1.5184,0.066933,2
563,2.2506,2.8949,1.566,0.61901,1.566,0.054176,2
564,2.4263,2.8257,1.5045,0.59714,1.5045,0.041876,2
565,2.4365,3.7448,1.7211,0.62658,1.7211,0.02248,2
566,2.2315,4.1537,1.9337,0.64018,1.9337,0.029601,2
567,2.0933,2.6978,1.463,0.59813,1.463,0.058075,2
568,2.6574,3.7146,1.7557,0.76137,1.7557,0.037524,2
569,2.3068,3.6561,1.6685,0.62205,1.6685,0.023569,2
570,4.2932,3.519,1.5235,1.2162,1.5235,0.026215,2
571,4.5978,3.8719,1.6677,1.2647,1.6677,0.02224,2
572,2.9701,2.4405,1.4584,1.0247,1.4584,0.020211,2
573,4.686,3.3254,1.4171,0.94407,1.4171,0.0155,2
574,5.4775,3.9632,1.4219,1.0003,1.4219,0.014774,2
575,2.6364,2.3725,1.316,0.90181,1.316,0.018443,2
576,4.2065,3.8678,1.4186,0.84966,1.4186,0.01475,2
577,4.8947,3.782,1.3847,0.84848,1.3847,0.014433,2
578,2.2771,2.5022,1.2101,0.77935,1.2101,0.024103,2
579,3.9792,4.1378,1.406,0.80751,1.406,0.014497,2
580,2.7135,4.3197,1.455,0.76897,1.455,0.03774,2
581,3.9036,4.4987,1.4683,0.80766,1.4683,0.014829,2
582,2.9917,4.9276,1.5972,0.73901,1.5972,0.028124,2
583,3.0598,5.1106,1.5582,0.72629,1.5582,0.023442,2
584,3.5427,5.4446,1.5152,0.75506,1.5152,0.015495,2
585,3.0979,5.0604,1.6559,0.7562,1.6559,0.027008,2
586,3.5938,5.1389,1.836,0.95335,1.836,0.023058,2
587,3.502,5.1723,1.8538,0.97957,1.8538,0.024286,2
588,3.0684,4.8506,1.6314,0.73554,1.6314,0.026025,2
589,6.4528,5.7314,1.4661,1.0932,1.4661,0.033154,2
590,6.3425,4.446,1.2788,0.89008,1.2788,0.023388,2
591,4.7469,4.436,1.4496,1.2268,1.4496,0.047826,2
592,5.3905,5.9597,1.3189,0.86583,1.3189,0.022111,2
593,4.0436,4.0918,1.2473,1.0854,1.2473,0.042405,2
594,5.9754,5.2123,1.5179,0.9282,1.5179,0.021426,2
595,5.0895,6.8708,1.3509,0.91359,1.3509,0.021719,2
596,3.9983,4.9705,1.3885,1.3169,1.3885,0.052848,2
597,5.308,5.4136,1.6261,0.95892,1.6261,0.021588,2
598,4.0983,7.6888,1.8095,1.177,1.8095,0.030707,2
599,3.7564,6.3085,2.036,1.4933,2.036,0.057919,2
600,5.1298,5.6442,1.7056,0.98861,1.7056,0.022465,2
601,4.0662,7.0491,1.9466,1.2584,1.9466,0.036768,2
602,3.9085,6.5876,2.0234,1.4001,2.0234,0.047978,2
603,3.732,6.0891,2.0368,1.4211,2.0368,0.053429,2
604,4.2937,6.3439,2.2294,1.5107,2.2294,0.04223,2
605,3.8112,5.6545,2.1363,1.4885,2.1363,0.053036,2
606,4.3929,5.8641,2.3499,1.7563,2.3499,0.052137,2
607,4.1883,5.7166,2.2537,1.6815,2.2537,0.053752,2
608,0.080604,0.15695,0.36953,0.70963,0.36953,1.1049,2
609,0.081867,0.15667,0.37781,0.71656,0.37781,1.1021,2
610,0.051458,0.10478,0.23992,0.49749,0.23992,1.1544,2
611,0.071484,0.1705,0.35047,0.63863,0.35047,1.1158,2
612,0.081935,0.18521,0.38943,0.76745,0.38943,1.0968,2
613,0.030422,0.083368,0.1952,0.39775,0.1952,1.186,2
614,0.067124,0.17839,0.33976,0.57817,0.33976,1.13,2
615,0.072603,0.21146,0.37712,0.62982,0.37712,1.1267,2
616,0.016236,0.055684,0.16637,0.40725,0.16637,1.1866,2
617,0.053225,0.19773,0.31528,0.4816,0.31528,1.1583,2
618,0.013495,0.052606,0.15192,0.29434,0.15192,1.1928,2
619,0.048124,0.18691,0.29306,0.44991,0.29306,1.1656,2
620,0.069592,0.21557,0.53416,1.1189,0.53416,1.0392,2
621,0.029167,0.11392,0.1922,0.33297,0.1922,1.1964,2
622,0.087222,0.28477,0.64578,1.1579,0.64578,1.0097,2
623,0.019645,0.073044,0.14249,0.27788,0.14249,1.2069,2
624,0.027627,0.10629,0.18374,0.31814,0.18374,1.1999,2
625,0.040719,0.14488,0.24896,0.42197,0.24896,1.1787,2
626,0.021319,0.077106,0.14843,0.28527,0.14843,1.2082,2
627,0.10584,0.19256,0.34772,0.75523,0.34772,1.068,2
628,0.08854,0.22393,0.38458,0.88353,0.38458,1.0625,2
629,0.057249,0.1311,0.2311,0.55431,0.2311,1.1369,2
630,0.080327,0.27667,0.40341,0.79477,0.40341,1.0927,2
631,0.042174,0.11551,0.22497,0.55197,0.22497,1.1447,2
632,0.083744,0.32612,0.43751,0.79396,0.43751,1.0932,2
633,0.077684,0.32271,0.43222,0.81227,0.43222,1.0946,2
634,0.1064,0.23508,0.40949,0.92787,0.40949,1.047,2
635,0.078956,0.34107,0.44581,0.80276,0.44581,1.0959,2
636,0.069481,0.32958,0.42522,0.76516,0.42522,1.1052,2
637,0.018964,0.080462,0.15258,0.41611,0.15258,1.1694,2
638,0.07017,0.32627,0.45292,0.82305,0.45292,1.0992,2
639,0.064542,0.33195,0.42063,0.74752,0.42063,1.1139,2
640,0.026602,0.12886,0.20976,0.46972,0.20976,1.1651,2
641,0.020933,0.099443,0.17151,0.42129,0.17151,1.1785,2
642,0.029414,0.13739,0.23708,0.59155,0.23708,1.1493,2
643,0.017979,0.08395,0.166,0.45649,0.166,1.1765,2
644,0.027594,0.14113,0.26689,0.698,0.26689,1.132,2
645,0.028716,0.13444,0.27468,0.64065,0.27468,1.1306,2
646,3.6759,1.5784,0.63409,0.36461,0.63409,0.021186,2
647,3.0797,1.4785,0.53878,0.26462,0.53878,0.013677,2
648,2.4216,1.5092,0.70165,0.4041,0.70165,0.019361,2
649,3.44,3.0331,1.2148,0.69976,1.2148,0.023472,2
650,3.6326,3.5527,1.275,0.67338,1.275,0.021703,2
651,2.4099,1.7615,0.80921,0.45355,0.80921,0.022736,2
652,3.7748,4.1648,1.7892,0.93605,1.7892,0.026768,2
653,4.1147,4.8644,1.7531,1.0334,1.7531,0.026715,2
654,2.6116,2.7131,1.1717,0.85193,1.1717,0.042072,2
655,3.6472,5.2164,2.0775,0.96906,2.0775,0.02746,2
656,2.6756,3.7219,1.4627,0.84616,1.4627,0.04051,2
657,3.6774,5.4902,2.1004,0.95437,2.1004,0.028642,2
658,5.5851,3.4602,2.1482,1.5825,2.1482,0.068316,2
659,3.516,5.9352,1.9334,0.87001,1.9334,0.037384,2
660,4.5279,1.9148,1.2621,0.81166,1.2621,0.03016,2
661,3.1177,4.8551,1.714,0.92756,1.714,0.064118,2
662,3.6032,6.0883,1.8157,0.87093,1.8157,0.041388,2
663,3.6545,6.2215,1.8001,0.86628,1.8001,0.03581,2
664,3.389,5.5459,1.8123,0.9415,1.8123,0.058746,2
665,2.3309,0.87658,0.37356,0.185,0.37356,0.0093916,2
666,3.6629,2.4477,1.0933,0.58738,1.0933,0.021404,2
667,0.54765,0.19944,0.088994,0.049412,0.088994,0.0028422,2
668,3.9849,3.2708,1.4937,0.85603,1.4937,0.025257,2
669,0.70691,0.34576,0.14888,0.087893,0.14888,0.0047402,2
670,4.1042,3.8693,1.8176,0.98644,1.8176,0.021383,2
671,4.0541,3.9296,1.7886,0.9887,1.7886,0.024056,2
672,3.9941,2.4857,1.1299,0.53987,1.1299,0.018003,2
673,4.1043,4.9555,1.8307,0.77986,1.8307,0.020341,2
674,4.3304,4.5557,1.8641,0.93306,1.8641,0.024132,2
675,2.4196,2.1889,0.78157,0.39818,0.78157,0.021333,2
676,2.9377,3.8481,1.3091,0.53273,1.3091,0.014711,2
677,3.8388,4.8006,1.579,0.70286,1.579,0.021888,2
678,2.8228,3.6405,1.1704,0.51356,1.1704,0.018108,2
679,2.2343,2.949,0.92717,0.40085,0.92717,0.014835,2
680,3.6,4.7209,1.5751,0.63777,1.5751,0.022249,2
681,1.9684,2.4845,0.76731,0.31481,0.76731,0.011595,2
682,3.5341,4.6334,1.6405,0.69083,1.6405,0.028274,2
683,4.2252,3.6514,1.5576,0.84207,1.5576,0.031093,2
684,3.1521,1.0928,0.65225,0.31966,0.65225,0.015465,2
685,1.7525,0.60617,0.36339,0.1854,0.36339,0.0080041,2
686,0.86284,0.32712,0.2023,0.10397,0.2023,0.0060423,2
687,0.49503,0.1917,0.12468,0.061063,0.12468,0.0054484,2
688,2.1993,1.0472,0.73168,0.30981,0.73168,0.011847,2
689,2.7402,1.2285,0.75652,0.35648,0.75652,0.010859,2
690,4.0224,1.93,1.2647,0.63662,1.2647,0.015388,2
691,4.3128,1.8973,1.4057,0.83484,1.4057,0.058098,2
692,0.38364,0.16374,0.11081,0.054652,0.11081,0.0059997,2
693,1.2759,0.74668,0.48191,0.20915,0.48191,0.010382,2
694,4.2755,2.5555,1.6189,0.69392,1.6189,0.013061,2
695,4.3099,2.9479,1.9228,0.89031,1.9228,0.018451,2
696,2.1818,1.1982,1.0006,0.47703,1.0006,0.030491,2
697,0.31203,0.14818,0.084288,0.050795,0.084288,0.0058613,2
698,1.1225,0.91743,0.56289,0.21435,0.56289,0.0097816,2
699,4.3871,4.191,2.5195,0.89823,2.5195,0.020272,2
700,4.5326,4.3689,2.722,1.1333,2.722,0.023361,2
701,2.2525,1.716,1.3485,0.66171,1.3485,0.071638,2
702,0.59599,0.48079,0.24946,0.11286,0.24946,0.0073414,2
703,1.1235,1.1918,0.71139,0.21974,0.71139,0.0091785,2
704,2.3207,2.7529,1.6575,0.51075,1.6575,0.013871,2
705,3.9749,5.0457,3.1662,1.0988,3.1662,0.022665,2
706,1.2932,1.3633,0.77028,0.37024,0.77028,0.031111,2
707,0.32482,0.19512,0.11591,0.052274,0.11591,0.0048283,2
708,0.40907,0.30551,0.18471,0.069425,0.18471,0.0051969,2
709,0.53488,0.45738,0.27679,0.091465,0.27679,0.0059534,2
710,1.3671,1.8508,1.2202,0.31018,1.2202,0.010632,2
711,1.1488,1.6514,1.1412,0.30507,1.1412,0.010158,2
712,0.91098,1.2058,0.81178,0.23049,0.81178,0.0087816,2
713,0.35979,0.27629,0.15031,0.065374,0.15031,0.0057135,2
714,0.56466,0.39495,0.25824,0.1076,0.25824,0.0080333,2
715,0.50993,0.36464,0.23385,0.095997,0.23385,0.0071447,2
716,0.85284,0.91278,0.61883,0.18645,0.61883,0.0095146,2
717,0.60858,0.6192,0.46769,0.13144,0.46769,0.0074758,2
718,0.57761,0.58124,0.41943,0.11847,0.41943,0.0079508,2
719,0.48511,0.3344,0.21864,0.093145,0.21864,0.007429,2
720,0.82547,0.76404,0.50264,0.18084,0.50264,0.0099409,2
721,0.54949,0.53953,0.4013,0.1173,0.4013,0.007123,2
722,1.9173,0.95183,0.36608,0.2878,0.36608,0.022179,2
723,0.81139,0.35996,0.14851,0.11324,0.14851,0.0096478,2
724,1.0601,0.50993,0.23429,0.22207,0.23429,0.024372,2
725,3.4131,1.7533,0.70892,0.70106,0.70892,0.057297,2
726,3.8338,1.8674,0.66473,0.54984,0.66473,0.040415,2
727,0.96672,0.43035,0.29022,0.42867,0.29022,0.0494,2
728,3.6938,1.9825,0.71743,0.61789,0.71743,0.066993,2
729,4.6744,2.3431,0.77494,0.56501,0.77494,0.040682,2
730,1.094,0.78124,0.92757,0.5879,0.92757,0.10007,2
731,5.2884,2.9749,0.97902,0.65524,0.97902,0.069467,2
732,2.7736,2.0268,1.508,1.4236,1.508,0.16371,2
733,4.9462,2.861,1.0128,0.69155,1.0128,0.069611,2
734,3.2915,1.609,0.5713,0.49223,0.5713,0.035923,2
735,3.1284,2.4132,1.2745,1.1784,1.2745,0.11163,2
736,4.2271,3.0762,1.1424,0.86527,1.1424,0.080785,2
737,1.4505,1.3107,0.66398,0.64401,0.66398,0.090857,2
738,3.4872,3.5741,1.552,1.2154,1.552,0.13961,2
739,3.8145,3.1975,1.376,0.9868,1.376,0.094358,2
740,1.7265,2.509,1.3797,1.6445,1.3797,0.25823,2
741,1.246,0.5745,0.23983,0.16705,0.23983,0.014416,2
742,4.6652,2.4969,1.1066,0.92699,1.1066,0.11146,2
743,2.4039,1.2212,0.62332,0.6703,0.62332,0.099718,2
744,5.4538,3.0364,0.98336,0.88693,0.98336,0.10399,2
745,0.72492,0.31042,0.20032,0.14063,0.20032,0.018516,2
746,5.8055,3.4534,1.0058,0.69176,1.0058,0.041834,2
747,6.9609,4.2544,1.0245,0.93839,1.0245,0.090155,2
748,2.7467,1.6662,1.3188,1.9846,1.3188,0.23351,2
749,6.1318,3.8752,1.1937,0.84753,1.1937,0.050654,2
750,5.9115,3.9384,1.0905,0.93439,1.0905,0.076216,2
751,1.713,1.5008,0.77817,0.91476,0.77817,0.070177,2
752,5.4422,3.8561,1.4957,1.0061,1.4957,0.057642,2
753,5.0848,4.0156,1.3602,0.9815,1.3602,0.065017,2
754,5.0883,5.3022,1.7577,1.349,1.7577,0.10909,2
755,2.8208,3.5133,1.9468,1.5792,1.9468,0.11644,2
756,4.6023,4.3732,1.6611,1.1461,1.6611,0.080273,2
757,3.8892,4.5944,1.973,1.8281,1.973,0.15284,2
758,2.8206,3.3927,1.8876,2.19,1.8876,0.28304,2
759,3.9214,4.1133,1.8303,1.6853,1.8303,0.15772,2
760,0.82841,0.22106,0.11371,0.10497,0.11371,0.012791,2
761,0.73728,0.19969,0.10335,0.097829,0.10335,0.0096693,2
762,0.81807,0.22161,0.12129,0.14131,0.12129,0.012287,2
763,0.42635,0.13159,0.068153,0.038835,0.068153,0.0039954,2
764,3.2591,0.89806,0.53835,0.45409,0.53835,0.025199,2
765,4.0183,1.0997,0.66018,0.50985,0.66018,0.026695,2
766,4.4802,1.4274,0.93204,0.79407,0.93204,0.046656,2
767,0.35838,0.12748,0.069481,0.044169,0.069481,0.0047063,2
768,0.39021,0.12273,0.063565,0.037809,0.063565,0.0038274,2
769,3.1846,0.927,0.57129,0.45133,0.57129,0.024922,2
770,3.7061,1.34,0.85605,0.56863,0.85605,0.033314,2
771,2.926,1.1835,0.86243,0.62814,0.86243,0.044343,2
772,0.34712,0.12278,0.070116,0.046732,0.070116,0.0050364,2
773,0.28393,0.091068,0.050235,0.027157,0.050235,0.002975,2
774,3.3895,1.2808,0.99579,0.6572,0.99579,0.041295,2
775,4.4907,2.3193,1.6391,0.9762,1.6391,0.075969,2
776,4.1546,2.2443,1.9046,1.1619,1.9046,0.09732,2
777,0.33788,0.12042,0.072714,0.053314,0.072714,0.0057672,2
778,2.091,0.5051,0.29594,0.2507,0.29594,0.016911,2
779,2.8388,1.4597,1.3824,0.7932,1.3824,0.062496,2
780,4.1644,2.7635,2.3332,1.1787,2.3332,0.10438,2
781,3.2259,2.0917,2.0135,1.1269,2.0135,0.10823,2
782,2.0176,0.53006,0.30159,0.27587,0.30159,0.019354,2
783,0.5589,0.29406,0.2405,0.14832,0.2405,0.017254,2
784,0.81969,0.48787,0.46091,0.28193,0.46091,0.03177,2
785,1.583,1.0292,1.0385,0.60646,1.0385,0.063055,2
786,3.636,3.1892,2.8695,1.3893,2.8695,0.14579,2
787,2.9232,2.5677,2.5985,1.375,2.5985,0.16394,2
788,1.1587,0.94394,0.93326,0.55419,0.93326,0.076612,2
789,0.62062,0.43406,0.4124,0.2762,0.4124,0.038914,2
790,0.66326,0.4648,0.40033,0.24857,0.40033,0.032886,2
791,2.4289,2.5392,2.4143,1.3884,2.4143,0.17407,2
792,2.365,2.6782,2.4871,1.3919,2.4871,0.17555,2
793,1.8412,2.8492,2.4843,1.5714,2.4843,0.2389,2
794,1.2332,1.6304,1.5882,1.1956,1.5882,0.18569,2
795,0.82679,0.81321,0.70967,0.45979,0.70967,0.065658,2
796,1.6942,2.6308,2.0663,1.343,2.0663,0.21214,2
797,1.5778,3.0753,2.7314,1.823,2.7314,0.30003,2
798,0.68032,0.28474,0.14858,0.097058,0.14858,0.0087971,2
799,0.73261,0.32082,0.1434,0.10236,0.1434,0.0079249,2
800,0.64929,0.26914,0.12607,0.089538,0.12607,0.008099,2
801,2.4888,1.0517,0.603,0.40327,0.603,0.023074,2
802,5.9355,2.5393,1.9661,1.2887,1.9661,0.04507,2
803,4.7437,2.2507,0.84466,0.6063,0.84466,0.025004,2
804,4.5999,2.1378,0.93491,0.70671,0.93491,0.036937,2
805,0.38111,0.15306,0.080283,0.069702,0.080283,0.0074387,2
806,2.9488,1.2299,0.711,0.63046,0.711,0.041227,2
807,5.5703,2.24,0.95154,0.71278,0.95154,0.031869,2
808,5.0521,2.2389,1.0774,0.70749,1.0774,0.040015,2
809,4.6539,2.3038,1.0449,0.77092,1.0449,0.042977,2
810,0.41392,0.17521,0.098345,0.080008,0.098345,0.0082997,2
811,2.0471,0.97638,0.44357,0.30938,0.44357,0.027339,2
812,5.0807,3.0686,1.0905,0.7316,1.0905,0.044273,2
813,4.6223,2.619,1.1437,0.79635,1.1437,0.043886,2
